Fixture ID,Date,Referee,Venue,City,Home Team,Away Team,Home Team Goals,Away Team Goals,Result,Home Shots on Goal,Home Shots off Goal,Home Total Shots,Home Blocked Shots,Home Shots insidebox,Home Shots outsidebox,Home Fouls,Home Corner Kicks,Home Offsides,Home Ball Possession,Home Yellow Cards,Home Red Cards,Home Goalkeeper Saves,Home Total passes,Home Passes accurate,Home Passes %,Home expected_goals,Away Shots on Goal,Away Shots off Goal,Away Total Shots,Away Blocked Shots,Away Shots insidebox,Away Shots outsidebox,Away Fouls,Away Corner Kicks,Away Offsides,Away Ball Possession,Away Yellow Cards,Away Red Cards,Away Goalkeeper Saves,Away Total passes,Away Passes accurate,Away Passes %,Away expected_goals,Home_Points,Home_Goals_Scored,Home_Goals_Conceded,Home_Wins,Home_Draws,Home_Losses,Home_Form_Score,Away_Points,Away_Goals_Scored,Away_Goals_Conceded,Away_Wins,Away_Draws,Away_Losses,Away_Form_Score
1035506,2024-04-21 14:00:00+00:00,G. Scott,Selhurst Park,London,Crystal Palace,West Ham,5,2,Home Win,7,9,18,2,13,5,9,4,0,61%,3,0,0,650,555,85%,2.36,1,2,4,1,3,1,9,0,5,39%,2,0,3,417,336,81%,1.27,5.0,5.0,7.0,1.0,2.0,2.0,4.0,5.0,7.0,9.0,1.0,2.0,2.0,4.0
1035504,2024-04-21 14:00:00+00:00,T. Robinson,Villa Park,Birmingham,Aston Villa,Bournemouth,3,1,Home Win,5,6,15,4,10,5,8,8,2,56%,1,0,4,482,407,84%,2.51,6,5,14,3,10,4,14,4,3,44%,3,0,2,368,305,83%,1.77,8.0,9.0,8.0,2.0,2.0,1.0,8.5,10.0,10.0,8.0,3.0,1.0,1.0,11.0
1035508,2024-04-21 15:30:00+00:00,C. Pawson,Craven Cottage,London,Fulham,Liverpool,1,3,Away Win,5,5,12,2,8,4,5,1,1,40%,3,0,4,426,333,78%,0.8,7,4,14,3,7,7,11,4,3,60%,0,0,4,656,566,86%,1.0,7.0,9.0,7.0,2.0,1.0,2.0,8.0,8.0,8.0,6.0,2.0,2.0,1.0,9.0
1035454,2024-04-23 19:00:00+00:00,S. Hooper,Emirates Stadium,London,Arsenal,Chelsea,5,0,Home Win,10,7,27,10,19,8,12,4,3,44%,2,0,1,497,439,88%,3.42,1,4,7,2,6,1,11,2,0,56%,2,0,6,630,557,88%,1.68,10.0,7.0,2.0,3.0,1.0,1.0,12.5,11.0,17.0,9.0,3.0,2.0,0.0,15.0
1035463,2024-04-24 18:45:00+00:00,S. Attwell,Molineux Stadium,"Wolverhampton, West Midlands",Wolves,Bournemouth,0,1,Away Win,4,4,15,7,6,9,10,8,2,63%,4,0,5,535,435,81%,0.56,6,7,21,8,13,8,17,12,1,37%,1,1,4,304,224,74%,1.96,2.0,4.0,9.0,0.0,2.0,3.0,-0.5,7.0,7.0,8.0,2.0,1.0,2.0,6.5
1035461,2024-04-24 19:00:00+00:00,M. Salisbury,Old Trafford,Manchester,Manchester United,Sheffield Utd,4,2,Home Win,13,6,25,6,18,7,7,8,3,72%,0,0,2,730,654,90%,2.94,4,3,10,3,6,4,9,4,2,28%,1,0,9,292,217,74%,0.82,6.0,10.0,9.0,1.0,3.0,1.0,6.5,2.0,7.0,14.0,0.0,2.0,3.0,-1.5
1035458,2024-04-24 19:00:00+00:00,A. Madley,Goodison Park,Liverpool,Everton,Liverpool,2,0,Home Win,6,6,16,4,14,2,6,4,4,24%,0,0,7,223,139,62%,1.26,7,5,23,11,15,8,13,13,1,76%,3,0,4,708,627,89%,2.08,7.0,5.0,9.0,2.0,1.0,2.0,5.0,10.0,10.0,6.0,3.0,1.0,1.0,12.0
1035457,2024-04-24 19:00:00+00:00,T. Bramall,Selhurst Park,London,Crystal Palace,Newcastle,2,0,Home Win,7,6,20,7,9,11,10,7,5,47%,3,0,2,441,336,76%,0.89,2,2,7,3,6,1,15,2,2,53%,3,0,5,506,390,77%,0.36,7.0,9.0,8.0,2.0,1.0,2.0,7.5,10.0,12.0,7.0,3.0,1.0,1.0,12.5
1035455,2024-04-25 19:00:00+00:00,J. Gillett,American Express Stadium,"Falmer, East Sussex",Brighton,Manchester City,0,4,Away Win,3,3,7,1,5,2,10,4,5,35%,2,0,2,421,376,89%,0.62,6,4,14,4,10,4,3,4,1,65%,0,0,3,786,734,93%,1.36,5.0,3.0,6.0,1.0,2.0,2.0,3.5,11.0,14.0,5.0,3.0,2.0,0.0,15.5
1035522,2024-04-27 11:30:00+00:00,A. Taylor,London Stadium,London,West Ham,Liverpool,2,2,Draw,8,2,11,1,8,3,8,4,1,29%,0,0,7,267,183,69%,0.7,8,14,28,6,23,5,10,8,4,71%,2,0,6,675,587,87%,1.75,4.0,8.0,13.0,1.0,1.0,3.0,1.5,7.0,8.0,7.0,2.0,1.0,2.0,7.5
1035518,2024-04-27 14:00:00+00:00,J. Brooks,Old Trafford,Manchester,Manchester United,Burnley,1,1,Draw,10,8,27,9,16,11,8,6,0,48%,1,0,6,414,323,78%,2.71,7,5,16,4,10,6,11,5,2,52%,3,0,9,452,355,79%,2.06,6.0,12.0,11.0,1.0,3.0,1.0,6.5,6.0,8.0,6.0,1.0,3.0,1.0,7.0
1035519,2024-04-27 14:00:00+00:00,T. Harrington,St. James' Park,Newcastle upon Tyne,Newcastle,Sheffield Utd,5,1,Home Win,7,4,20,9,14,6,9,4,3,60%,0,0,3,575,499,87%,3.11,5,6,15,4,13,2,10,5,0,40%,0,0,3,392,318,81%,1.55,10.0,10.0,6.0,3.0,1.0,1.0,12.0,1.0,6.0,15.0,0.0,1.0,4.0,-3.5
1035517,2024-04-27 14:00:00+00:00,S. Attwell,Craven Cottage,London,Fulham,Crystal Palace,1,1,Draw,2,6,9,1,7,2,11,5,1,54%,0,0,3,530,417,79%,1.14,4,8,14,2,6,8,15,9,1,46%,2,0,1,446,363,81%,1.01,4.0,7.0,10.0,1.0,1.0,3.0,2.5,9.0,10.0,7.0,3.0,0.0,2.0,10.5
1035523,2024-04-27 14:00:00+00:00,D. Coote,Molineux Stadium,"Wolverhampton, West Midlands",Wolves,Luton,2,1,Home Win,5,4,13,4,6,7,14,4,2,58%,3,0,5,613,535,87%,1.21,6,2,9,1,6,3,14,4,0,42%,1,0,3,433,362,84%,0.59,2.0,4.0,8.0,0.0,2.0,3.0,0.0,3.0,5.0,15.0,1.0,0.0,4.0,-2.0
1035516,2024-04-27 16:30:00+00:00,D. England,Goodison Park,Liverpool,Everton,Brentford,1,0,Home Win,1,9,18,8,10,8,10,6,4,48%,1,0,4,416,324,78%,0.86,4,2,10,4,6,4,12,6,2,52%,2,0,0,458,358,78%,0.88,10.0,6.0,7.0,3.0,1.0,1.0,9.5,9.0,11.0,5.0,2.0,3.0,0.0,12.0
1035515,2024-04-27 19:00:00+00:00,C. Pawson,Villa Park,Birmingham,Aston Villa,Chelsea,2,2,Draw,4,5,9,0,8,1,13,2,2,29%,3,0,3,268,207,77%,1.1,5,10,21,6,8,13,14,4,4,71%,5,0,3,664,608,92%,1.57,10.0,11.0,8.0,3.0,1.0,1.0,11.5,8.0,14.0,12.0,2.0,2.0,1.0,9.0
1035514,2024-04-28 13:00:00+00:00,P. Tierney,Vitality Stadium,"Bournemouth, Dorset",Bournemouth,Brighton,3,0,Home Win,6,4,15,5,12,3,14,8,1,30%,2,0,1,250,185,74%,2.11,1,6,13,6,9,4,10,2,1,70%,2,0,3,607,539,89%,0.94,7.0,6.0,7.0,2.0,1.0,2.0,6.5,2.0,2.0,10.0,0.0,2.0,3.0,-2.0
1035521,2024-04-28 13:00:00+00:00,M. Oliver,Tottenham Hotspur Stadium,London,Tottenham,Arsenal,2,3,Away Win,2,7,15,6,10,5,12,8,3,62%,2,0,1,564,505,90%,2.42,3,1,9,5,8,1,16,6,4,38%,1,0,0,344,280,81%,1.03,7.0,6.0,10.0,2.0,1.0,2.0,5.0,12.0,12.0,2.0,4.0,0.0,1.0,17.0
1035520,2024-04-28 15:30:00+00:00,S. Hooper,The City Ground,"Nottingham, Nottinghamshire",Nottingham Forest,Manchester City,0,2,Away Win,2,9,14,3,9,5,8,4,2,33%,0,0,3,350,285,81%,1.93,5,2,11,4,6,5,6,5,1,67%,0,0,2,733,665,91%,0.87,5.0,7.0,9.0,1.0,2.0,2.0,4.0,13.0,17.0,4.0,4.0,1.0,0.0,19.5
1035428,2024-05-02 18:30:00+00:00,R. Jones,Stamford Bridge,London,Chelsea,Tottenham,2,0,Home Win,5,9,16,2,11,5,12,4,1,37%,0,0,4,357,274,77%,2.14,3,7,19,9,12,7,16,9,2,63%,1,0,2,577,499,86%,1.61,8.0,14.0,12.0,2.0,2.0,1.0,9.0,7.0,8.0,10.0,2.0,1.0,2.0,6.0
1035531,2024-05-03 19:00:00+00:00,T. Robinson,Kenilworth Road,"Luton, Bedfordshire",Luton,Everton,1,1,Draw,5,8,18,5,11,7,14,7,0,50%,1,0,3,411,336,82%,0.81,3,3,10,4,5,5,12,7,0,50%,3,0,4,421,335,80%,1.42,3.0,5.0,15.0,1.0,0.0,4.0,-2.0,12.0,6.0,6.0,4.0,0.0,1.0,12.0
1035524,2024-05-04 11:30:00+00:00,D. Coote,Emirates Stadium,London,Arsenal,Bournemouth,3,0,Home Win,9,8,25,8,21,4,16,6,5,55%,2,0,2,459,384,84%,3.38,2,3,7,2,2,5,12,1,0,45%,3,0,6,368,301,82%,0.46,12.0,13.0,4.0,4.0,0.0,1.0,16.5,7.0,8.0,7.0,2.0,1.0,2.0,7.5
1035527,2024-05-04 14:00:00+00:00,A. Taylor,Turf Moor,Burnley,Burnley,Newcastle,1,4,Away Win,5,7,17,5,9,8,8,4,0,47%,2,0,7,425,328,77%,1.04,11,5,23,7,15,8,8,11,0,53%,2,0,4,478,382,80%,3.54,6.0,7.0,5.0,1.0,3.0,1.0,7.0,10.0,11.0,4.0,3.0,1.0,1.0,13.5
1035525,2024-05-04 14:00:00+00:00,G. Scott,Gtech Community Stadium,"Brentford, Middlesex",Brentford,Fulham,0,0,Draw,3,2,7,2,7,0,3,7,1,54%,1,0,3,502,405,81%,0.63,3,6,15,6,10,5,6,6,0,46%,1,0,2,425,320,75%,1.28,8.0,10.0,5.0,2.0,2.0,1.0,10.5,4.0,5.0,8.0,1.0,1.0,3.0,2.5
1035533,2024-05-04 14:00:00+00:00,C. Kavanagh,Bramall Lane,Sheffield,Sheffield Utd,Nottingham Forest,1,3,Away Win,5,7,17,5,13,4,9,5,0,54%,2,1,1,512,407,79%,2.27,4,8,15,3,9,6,7,3,1,46%,1,0,4,430,337,78%,1.49,1.0,6.0,17.0,0.0,1.0,4.0,-4.5,4.0,6.0,10.0,1.0,1.0,3.0,2.0
1035532,2024-05-04 16:30:00+00:00,C. Pawson,Etihad Stadium,Manchester,Manchester City,Wolves,5,1,Home Win,12,5,20,3,17,3,4,6,2,58%,0,0,0,616,558,91%,3.74,1,0,2,1,2,0,17,0,2,42%,4,0,7,454,384,85%,0.35,15.0,19.0,4.0,5.0,0.0,0.0,22.5,4.0,5.0,8.0,1.0,1.0,3.0,2.5
1035528,2024-05-05 13:00:00+00:00,A. Madley,Stamford Bridge,London,Chelsea,West Ham,5,0,Home Win,14,4,25,7,19,6,12,8,1,69%,1,0,2,741,692,93%,4.22,2,8,13,3,8,5,10,6,0,31%,3,0,9,312,255,82%,0.88,8.0,12.0,9.0,2.0,2.0,1.0,9.5,5.0,7.0,11.0,1.0,2.0,2.0,3.0
1035526,2024-05-05 13:00:00+00:00,R. Jones,American Express Stadium,"Falmer, East Sussex",Brighton,Aston Villa,1,0,Home Win,8,3,15,4,11,4,13,7,4,53%,2,0,1,490,423,86%,2.53,1,1,2,0,1,1,10,3,1,47%,1,0,7,443,383,86%,0.05,2.0,1.0,11.0,0.0,2.0,3.0,-3.0,8.0,11.0,10.0,2.0,2.0,1.0,8.5
1035530,2024-05-05 15:30:00+00:00,P. Tierney,Anfield,Liverpool,Liverpool,Tottenham,4,2,Home Win,13,8,25,4,19,6,14,8,7,44%,1,0,4,430,359,83%,3.37,6,3,11,2,5,6,12,3,2,56%,4,0,8,567,487,86%,1.24,5.0,7.0,8.0,1.0,2.0,2.0,4.5,4.0,6.0,11.0,1.0,1.0,3.0,1.5
1035529,2024-05-06 19:00:00+00:00,J. Gillett,Selhurst Park,London,Crystal Palace,Manchester United,4,0,Home Win,10,3,18,5,14,4,12,6,2,43%,1,0,2,440,359,82%,1.75,2,2,7,3,5,2,8,2,1,57%,1,0,6,609,515,85%,0.35,10.0,11.0,7.0,3.0,1.0,1.0,12.0,6.0,12.0,11.0,1.0,3.0,1.0,6.5
1035537,2024-05-11 11:30:00+00:00,A. Taylor,Craven Cottage,London,Fulham,Manchester City,0,4,Away Win,1,0,1,0,1,0,9,1,0,36%,3,1,5,420,352,84%,0.12,9,4,16,3,12,4,6,7,0,64%,0,0,1,769,707,92%,3.25,5.0,4.0,5.0,1.0,2.0,2.0,4.5,15.0,20.0,4.0,5.0,0.0,0.0,23.0
1035541,2024-05-11 14:00:00+00:00,J. Gillett,Tottenham Hotspur Stadium,London,Tottenham,Burnley,2,1,Home Win,9,6,21,6,16,5,10,9,1,63%,3,0,2,547,482,88%,2.72,3,2,7,2,6,1,14,3,3,37%,5,0,7,318,235,74%,0.67,3.0,7.0,14.0,1.0,0.0,4.0,-0.5,5.0,7.0,8.0,1.0,2.0,2.0,4.5
1035536,2024-05-11 14:00:00+00:00,S. Attwell,Goodison Park,Liverpool,Everton,Sheffield Utd,1,0,Home Win,6,6,15,3,9,6,6,3,3,58%,1,0,1,500,420,84%,2.35,1,6,13,6,7,6,11,6,0,42%,2,0,6,362,284,78%,0.6,10.0,6.0,7.0,3.0,1.0,1.0,9.5,0.0,5.0,18.0,0.0,0.0,5.0,-6.5
1035542,2024-05-11 14:00:00+00:00,M. Oliver,London Stadium,London,West Ham,Luton,3,1,Home Win,8,9,24,7,14,10,9,7,2,58%,1,0,0,459,382,83%,3.17,1,1,4,2,4,0,15,6,0,42%,3,0,5,320,248,78%,0.32,4.0,6.0,15.0,1.0,1.0,3.0,-0.5,4.0,6.0,14.0,1.0,1.0,3.0,0.0
1035534,2024-05-11 14:00:00+00:00,M. Donohue,Vitality Stadium,"Bournemouth, Dorset",Bournemouth,Brentford,1,2,Away Win,4,7,13,2,8,5,16,3,1,48%,2,0,2,367,270,74%,0.67,5,2,11,4,8,3,12,8,0,52%,2,0,3,388,294,76%,1.08,7.0,7.0,8.0,2.0,1.0,2.0,6.5,8.0,10.0,5.0,2.0,2.0,1.0,10.5
1035539,2024-05-11 14:00:00+00:00,D. England,St. James' Park,Newcastle upon Tyne,Newcastle,Brighton,1,1,Draw,7,5,18,6,12,6,9,8,3,56%,3,0,3,567,485,86%,2.22,4,4,15,7,10,5,16,4,1,44%,4,0,7,452,378,84%,1.37,12.0,14.0,4.0,4.0,0.0,1.0,17.0,4.0,2.0,11.0,1.0,1.0,3.0,-0.5
1035543,2024-05-11 14:00:00+00:00,T. Bramall,Molineux Stadium,"Wolverhampton, West Midlands",Wolves,Crystal Palace,1,3,Away Win,8,3,14,3,11,3,13,8,3,62%,3,0,0,545,451,83%,1.57,3,6,13,4,9,4,12,3,5,38%,4,1,7,345,253,73%,2.7,4.0,5.0,11.0,1.0,1.0,3.0,1.0,13.0,13.0,3.0,4.0,1.0,0.0,18.0
1035540,2024-05-11 16:30:00+00:00,T. Harrington,The City Ground,"Nottingham, Nottinghamshire",Nottingham Forest,Chelsea,2,3,Away Win,4,11,20,5,13,7,14,5,3,32%,2,0,2,284,223,79%,1.56,5,4,12,3,10,2,8,6,1,68%,3,0,2,623,567,91%,1.59,4.0,6.0,10.0,1.0,1.0,3.0,2.0,10.0,15.0,7.0,3.0,1.0,1.0,14.0
1035538,2024-05-12 15:30:00+00:00,P. Tierney,Old Trafford,Manchester,Manchester United,Arsenal,0,1,Away Win,2,6,14,6,4,10,5,4,2,54%,0,0,5,515,442,86%,0.51,5,3,11,3,7,4,6,7,0,46%,2,0,2,434,359,83%,1.52,6.0,9.0,11.0,1.0,3.0,1.0,5.0,12.0,13.0,4.0,4.0,0.0,1.0,16.5
1035535,2024-05-13 19:00:00+00:00,S. Hooper,Villa Park,Birmingham,Aston Villa,Liverpool,3,3,Draw,5,7,19,7,16,3,11,5,2,41%,1,0,5,396,337,85%,3.2,7,4,14,3,9,5,15,4,6,59%,1,0,2,577,510,88%,1.74,8.0,10.0,7.0,2.0,2.0,1.0,9.5,7.0,9.0,8.0,2.0,1.0,2.0,7.5
1035512,2024-05-14 19:00:00+00:00,C. Kavanagh,Tottenham Hotspur Stadium,London,Tottenham,Manchester City,0,2,Away Win,5,3,10,2,8,2,14,7,2,53%,3,0,3,611,541,89%,1.66,5,2,8,1,6,2,11,4,2,47%,3,0,6,533,476,89%,2.4,3.0,6.0,14.0,1.0,0.0,4.0,-1.0,15.0,20.0,2.0,5.0,0.0,0.0,24.0
1035505,2024-05-15 18:45:00+00:00,M. Salisbury,American Express Stadium,"Falmer, East Sussex",Brighton,Chelsea,1,2,Away Win,2,7,12,3,8,4,13,4,1,55%,2,0,4,555,503,91%,1.27,6,4,14,4,7,7,14,6,1,45%,2,1,1,474,430,91%,1.54,5.0,3.0,9.0,1.0,2.0,2.0,2.0,10.0,12.0,9.0,3.0,1.0,1.0,11.5
1035510,2024-05-15 19:00:00+00:00,R. Jones,Old Trafford,Manchester,Manchester United,Newcastle,3,2,Home Win,8,5,17,4,14,3,16,9,1,45%,3,0,5,365,286,78%,1.45,8,8,21,5,16,5,7,9,2,55%,3,0,5,439,364,83%,2.37,5.0,7.0,10.0,1.0,2.0,2.0,3.5,10.0,14.0,5.0,3.0,1.0,1.0,14.5
1035546,2024-05-19 15:00:00+00:00,C. Pawson,American Express Stadium,"Falmer, East Sussex",Brighton,Manchester United,0,2,Away Win,3,5,17,9,13,4,10,7,0,55%,1,0,2,548,495,90%,1.88,4,2,11,5,8,3,9,5,1,45%,3,0,2,462,399,86%,1.29,4.0,3.0,10.0,1.0,1.0,3.0,0.5,7.0,8.0,10.0,2.0,1.0,2.0,6.0
1035545,2024-05-19 15:00:00+00:00,S. Hooper,Gtech Community Stadium,"Brentford, Middlesex",Brentford,Newcastle,2,4,Away Win,5,4,10,1,7,3,15,3,2,54%,4,0,3,471,395,84%,1.13,7,3,12,2,8,4,11,0,1,46%,4,0,3,412,328,80%,3.43,10.0,9.0,3.0,3.0,1.0,1.0,13.0,7.0,12.0,8.0,2.0,1.0,2.0,9.0
1035549,2024-05-19 15:00:00+00:00,D. Bond,Selhurst Park,London,Crystal Palace,Aston Villa,5,0,Home Win,9,3,15,3,10,5,10,2,3,54%,1,0,2,552,495,90%,2.54,2,6,8,0,7,1,8,4,1,46%,4,0,4,463,401,87%,1.02,13.0,15.0,4.0,4.0,1.0,0.0,18.5,8.0,10.0,7.0,2.0,2.0,1.0,9.5
1035552,2024-05-19 15:00:00+00:00,J. Brooks,Etihad Stadium,Manchester,Manchester City,West Ham,3,1,Home Win,12,9,28,7,17,11,3,11,3,71%,0,0,1,782,730,93%,2.04,2,1,3,0,3,0,12,2,0,29%,1,0,9,307,246,80%,0.36,15.0,17.0,1.0,5.0,0.0,0.0,23.0,4.0,7.0,15.0,1.0,1.0,3.0,0.0
1035553,2024-05-19 15:00:00+00:00,A. Madley,Bramall Lane,Sheffield,Sheffield Utd,Tottenham,0,3,Away Win,1,3,6,2,3,3,11,2,6,24%,2,0,6,218,159,73%,0.98,9,3,18,6,14,4,9,6,0,76%,0,0,1,697,632,91%,3.16,0.0,5.0,17.0,0.0,0.0,5.0,-6.0,3.0,6.0,12.0,1.0,0.0,4.0,0.0
1035547,2024-05-19 15:00:00+00:00,G. Scott,Turf Moor,Burnley,Burnley,Nottingham Forest,1,2,Away Win,3,10,20,7,10,10,11,4,0,73%,1,0,4,658,591,90%,1.21,6,4,12,2,8,4,5,3,2,27%,0,0,3,246,176,72%,1.78,5.0,8.0,9.0,1.0,2.0,2.0,4.5,4.0,7.0,10.0,1.0,1.0,3.0,2.5
1035544,2024-05-19 15:00:00+00:00,M. Oliver,Emirates Stadium,London,Arsenal,Everton,2,1,Home Win,5,11,26,10,21,5,8,8,1,69%,4,0,1,653,583,89%,3.01,2,2,5,1,3,2,11,1,4,31%,3,0,4,300,215,72%,0.61,15.0,14.0,2.0,5.0,0.0,0.0,21.0,13.0,7.0,1.0,4.0,1.0,0.0,16.0
1035550,2024-05-19 15:00:00+00:00,C. Kavanagh,Anfield,Liverpool,Liverpool,Wolves,2,0,Home Win,14,12,36,10,27,9,14,10,3,67%,1,0,2,621,568,91%,4.74,3,0,4,1,3,1,10,2,2,33%,1,1,11,303,231,76%,0.5,8.0,12.0,10.0,2.0,2.0,1.0,9.0,3.0,4.0,12.0,1.0,0.0,4.0,-1.0
1035548,2024-05-19 15:00:00+00:00,A. Taylor,Stamford Bridge,London,Chelsea,Bournemouth,2,1,Home Win,6,4,16,6,11,5,5,6,0,61%,2,0,5,533,457,86%,1.14,5,13,22,4,14,8,9,5,1,39%,3,0,4,320,261,82%,2.22,13.0,14.0,5.0,4.0,1.0,0.0,17.5,6.0,6.0,8.0,2.0,0.0,3.0,5.0
1035551,2024-05-19 15:00:00+00:00,M. Donohue,Kenilworth Road,"Luton, Bedfordshire",Luton,Fulham,2,4,Away Win,6,4,15,5,9,6,15,4,8,40%,5,0,4,304,246,81%,2.1,8,6,16,2,8,8,20,4,1,60%,4,0,4,460,391,85%,1.09,1.0,5.0,16.0,0.0,1.0,4.0,-4.5,5.0,4.0,8.0,1.0,2.0,2.0,3.0
